"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"03RojRDRvvbFEPpabo3Aan","King Kong","Ektor","34","2","16","CZ","2023-10-21","61","True","173589","King Kong","2023-06-09","0.772","0.847","0","-6.182","0","0.0995","0.237","0.000399","0.111","0.166","103.049","4"
"3rxHQ7HeJCpiei1d6ANDPW","Až na měsíc","Viktor Sheen, Calin, Hasan, Nik Tendo","33","1","17","CZ","2023-10-21","61","True","208695","Černobílej svět","2019-05-16","0.741","0.572","3","-10.405","0","0.0645","0.265","0.0","0.13","0.525","115.093","4"
"4enbO9cZhJLSZ6Tf21LRnv","Cikády","Calin, Viktor Sheen","32","0","18","CZ","2023-10-21","62","False","168923","ROADTRIP","2023-02-03","0.848","0.537","11","-8.671","0","0.0571","0.0935","2.31e-06","0.0569","0.978","130.013","4"
"1ipAABlNuyDxSeaeTvjbVc","STFU (feat. Calin & SIMILIVINLIFE)","STEIN27, Calin, SIMILIVINLIFE","31","-1","19","CZ","2023-10-21","62","True","152582","PRESIDENT OF SEXICO","2023-08-25","0.691","0.886","0","-7.679","1","0.081","0.0319","0.507","0.144","0.481","151.023","4"
"59NraMJsLaMCVtwXTSia8i","Prada","cassö, RAYE, D-Block Europe","30","1","20","CZ","2023-10-21","94","True","132359","Prada","2023-08-11","0.638","0.717","8","-5.804","1","0.0375","0.001","1.79e-06","0.113","0.422","141.904","4"
"1odExI7RdWc4BT515LTAwj","Daylight","David Kushner","29","0","21","CZ","2023-10-21","95","False","212953","Daylight","2023-04-14","0.508","0.43","2","-9.475","0","0.0335","0.83","0.000441","0.093","0.324","130.09","4"
"5011v8IwA4NApxQ3ntw6Ih","Brick na brick","Hard Rico","28","0","22","CZ","2023-10-21","62","True","173731","Brick na brick","2023-09-06","0.898","0.541","11","-9.352","0","0.301","0.145","0.0","0.182","0.49","134.037","4"
"0Pl0foFNy1vuVgx1NHVjSE","Dívej","Calin, Viktor Sheen","27","-2","23","CZ","2023-10-21","63","False","155492","ROADTRIP","2023-02-03","0.647","0.551","1","-7.812","0","0.205","0.125","1.72e-05","0.11","0.29","141.913","4"
"0J3SIAOndpL1MS2Vq2RMQ9","Stíny","Viktor Sheen","26","0","24","CZ","2023-10-21","62","True","172540","Příběhy a sny","2021-11-17","0.533","0.784","8","-6.578","1","0.164","0.0756","0.0","0.126","0.564","92.42","4"
"5VEXEXffwn8Tc4o45GDznd","Habibi","STEIN27","25","-2","25","CZ","2023-10-21","59","False","146938","PRESIDENT OF SEXICO","2023-08-25","0.706","0.65","5","-7.791","0","0.249","0.0021","1.32e-05","0.173","0.749","147.015","4"
"2HafqoJbgXdtjwCOvNEF14","Si No Estás","iñigo quintero","24","0","26","CZ","2023-10-21","96","False","184061","Si No Estás","2022-09-23","0.537","0.421","5","-8.72","1","0.0285","0.827","0.0","0.138","0.524","98.224","4"
"7Fi6u0busMFneo0kh4x8dB","Givenchy","Robin Zoot","23","-3","27","CZ","2023-10-21","63","True","181224","Givenchy","2023-06-23","0.775","0.552","9","-8.991","1","0.209","0.549","0.000234","0.098","0.237","98.038","4"
"56y1jOTK0XSvJzVv9vHQBK","Paint The Town Red","Doja Cat","22","0","28","CZ","2023-10-21","88","True","230480","Scarlet","2023-09-20","0.864","0.556","2","-7.683","0","0.194","0.255","3.85e-06","0.112","0.726","99.974","4"
"2aSjZFDJyTmakHyPxsEScQ","Slzy","Sofian Medjmedj, Ben Cristovao","21","29","29","CZ","2023-10-21","5","True","150926","PROJECT⎜23","2023-10-19","0.664","0.67","10","-8.341","0","0.112","0.3","0.0","0.12","0.509","135.954","4"
"3rUGC1vUpkDG9CZFHMur1t","greedy","Tate McRae","20","1","30","CZ","2023-10-21","98","True","131872","greedy","2023-09-15","0.75","0.733","6","-3.18","0","0.0319","0.256","0.0","0.114","0.844","111.018","1"
"5R4Ura4Wazydkl2N8VnaER","Světlo (feat. Calin)","Viktor Sheen, Calin","19","-1","31","CZ","2023-10-21","59","True","146796","Planeta opic","2023-10-13","0.872","0.447","10","-12.376","0","0.203","0.104","3.26e-06","0.0886","0.542","102.911","4"
"1uahoKMYaJgzqsfRIdFU4z","Můj space","Viktor Sheen","18","-1","32","CZ","2023-10-21","58","True","182068","Planeta opic","2023-10-13","0.929","0.344","1","-13.812","1","0.266","0.0284","0.0","0.429","0.474","115.961","4"
"5mjYQaktjmjcMKcUIcqz4s","Strangers","Kenya Grace","17","2","33","CZ","2023-10-21","98","False","172964","Strangers","2023-09-01","0.628","0.523","11","-8.307","0","0.0946","0.701","0.00274","0.219","0.416","169.982","4"
"7HGH1kLRr6niK7GCdleGxY","Ape Song","Viktor Sheen","16","-2","34","CZ","2023-10-21","60","True","144000","Planeta opic","2023-10-13","0.684","0.535","1","-12.376","1","0.235","0.0078","0.00696","0.0901","0.206","179.904","4"
"6AZaXcXWfcFgJRgl4bsgvD","Režim nerušit","Dollar Prync, Hard Rico","15","0","35","CZ","2023-10-21","66","True","186782","Kures Drill","2023-08-18","0.842","0.718","10","-4.963","0","0.307","0.0984","0.0","0.126","0.604","139.977","4"
"2CUSISoJHsVlanxEfaRn7k","Lows","Viktor Sheen","14","-2","36","CZ","2023-10-21","60","True","176000","Planeta opic","2023-10-13","0.923","0.408","6","-12.265","0","0.335","0.268","0.0","0.0721","0.26","120.0","4"
"5piKQybO9jiWwRADTjUNbz","Sám proti sobě","Viktor Sheen","13","-2","37","CZ","2023-10-21","60","True","111000","Planeta opic","2023-10-13","0.564","0.534","1","-12.246","1","0.146","0.556","0.0","0.153","0.34","159.923","4"
"47amAylHisxb5vuPLGQ72x","VZHŮRU CELOU NOC","P T K, Viktor Sheen","12","4","38","CZ","2023-10-21","59","True","180000","SILENT KILL","2023-10-01","0.871","0.666","6","-6.538","0","0.215","0.196","0.00833","0.177","0.431","79.993","4"
"732l7cwEzEDiliwJfAm9fa","Domov můj","Viktor Sheen","11","-1","39","CZ","2023-10-21","60","True","204179","Planeta opic","2023-10-13","0.773","0.374","10","-13.042","0","0.361","0.372","0.00195","0.602","0.553","134.05","4"
"2O8NHyMqPLRvbjt9wGZZBT","Banány (feat. Yzomandias)","Viktor Sheen, Yzomandias","10","-1","40","CZ","2023-10-21","61","True","228000","Planeta opic","2023-10-13","0.865","0.461","5","-12.612","0","0.396","0.408","0.0","0.122","0.538","120.014","4"
"1tpWtFdAuY9chjl5YhzsTP","Safír","Calin, Viktor Sheen","9","4","41","CZ","2023-10-21","67","False","149589","ROADTRIP","2023-02-03","0.711","0.578","8","-7.759","1","0.0814","0.0737","0.0","0.112","0.448","146.097","4"
"1YhNXxwdWsbRnQikEAtNt6","OCD (feat. Annet X)","Viktor Sheen, Annet X","8","-1","42","CZ","2023-10-21","61","True","127058","Planeta opic","2023-10-13","0.642","0.608","8","-11.152","1","0.132","0.102","0.0","0.0339","0.198","170.013","4"
"6AiGgiBQ2P9OshmyTCxyhQ","Na větvi","Viktor Sheen","7","1","43","CZ","2023-10-21","61","True","140279","Planeta opic","2023-10-13","0.635","0.557","6","-10.898","1","0.489","0.0509","0.0","0.25","0.663","168.175","4"
"6YmJ7h3IB28IngbwOfQRyO","Ujde to","Viktor Sheen","6","0","44","CZ","2023-10-21","61","True","202666","Planeta opic","2023-10-13","0.822","0.531","0","-12.135","0","0.387","0.238","2.39e-06","0.0859","0.418","135.083","4"
"1LWzGlLSdd2YFxuVxElL4O","Probuzení","Viktor Sheen","5","0","45","CZ","2023-10-21","62","True","137622","Planeta opic","2023-10-13","0.783","0.607","3","-11.703","0","0.466","0.651","5.96e-06","0.125","0.555","142.794","4"
"7z260Mol7Xvxetkwx55dL4","WHO (feat. P T K)","Viktor Sheen, P T K","4","0","46","CZ","2023-10-21","62","True","171428","Planeta opic","2023-10-13","0.874","0.568","8","-12.307","1","0.317","0.0192","1.54e-06","0.103","0.689","146.961","4"
"2FTi3HC3D99tmuDEakF6kD","Kdes to vzal?","Viktor Sheen","3","0","47","CZ","2023-10-21","62","True","145035","Planeta opic","2023-10-13","0.737","0.453","4","-12.301","0","0.162","0.174","0.000189","0.164","0.393","139.022","4"
"1BE9PBZnXNbc6xh8jdbC7i","Království","Viktor Sheen","2","0","48","CZ","2023-10-21","63","True","190588","Planeta opic","2023-10-13","0.804","0.518","10","-12.733","0","0.115","0.479","0.0","0.138","0.451","135.963","4"
"6AMZm12a1B2kpgN7qOA7Cy","Dopamin","Viktor Sheen","1","0","49","CZ","2023-10-21","64","True","164000","Planeta opic","2023-10-13","0.815","0.543","2","-12.522","1","0.258","0.228","0.14","0.0666","0.409","120.048","4"
"4eMKD8MRroxCqugpsxCCNb","MOJABI GHOST","Tainy, Bad Bunny","50","0","0","CR","2023-10-21","90","True","232131","DATA","2023-06-29","0.805","0.707","6","-3.758","0","0.0353","0.142","3.71e-05","0.563","0.744","122.014","4"
"0sfk352FO8bJUjWjIsyzSR","DONDE SE APRENDE A QUERER?","Mora","49","1","1","CR","2023-10-21","88","False","144427","ESTRELLA","2023-08-28","0.722","0.519","8","-10.142","1","0.297","0.555","0.0","0.118","0.779","170.058","4"
"0PB0O24JqAuNdOAFVJljMS","Coco Chanel","Eladio Carrion, Bad Bunny","48","1","2","CR","2023-10-21","88","True","208125","3MEN2 KBRN","2023-03-17","0.683","0.764","2","-5.995","1","0.0441","0.0427","0.0","0.0963","0.137","149.949","4"
"3DeZc9cOc1DM8YNoJV8lAv","Toy en el Mic","Bizarrap, Milo j","47","1","3","CR","2023-10-21","85","True","137053","en dormir sin Madrid","2023-10-04","0.73","0.423","8","-10.953","0","0.145","0.464","0.0","0.202","0.91","100.941","4"
"6irysuQyZWd7Bjj7ePiOs2","Holanda","Jhayco","46","-1","4","CR","2023-10-21","93","True","231693","Holanda","2023-07-28","0.831","0.759","1","-3.627","0","0.0502","0.277","0.0","0.125","0.244","107.961","4"
"7JwdbqIpiuWvGbRryKSuBz","Es un Secreto","Plan B","45","-3","5","CR","2023-10-21","72","False","190560","House Of Pleasure","2010-07-20","0.841","0.783","6","-4.915","0","0.0432","0.106","2.49e-06","0.0528","0.514","94.989","4"
"7BVMtLpd7edHeOizt4RWz9","Frágil","Yahritza Y Su Esencia, Grupo Frontera","44","0","6","CR","2023-10-21","78","False","160517","Obsessed Pt. 2","2023-09-08","0.605","0.726","6","-4.515","1","0.0309","0.365","0.0","0.112","0.393","149.918","4"
"0aPs3kmiqmt9QG7gWXdefA","No soy Eterno","Bizarrap, Milo j","43","4","7","CR","2023-10-21","85","False","151468","en dormir sin Madrid","2023-10-04","0.564","0.402","2","-6.488","0","0.329","0.44","6.25e-05","0.308","0.628","121.45","4"
"2CeKVsFFXG4QzA415QygGb","Feliz Cumpleaños Ferxxo","Feid","42","4","8","CR","2023-10-21","87","False","155960","FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM","2022-09-14","0.865","0.573","5","-5.501","1","0.0678","0.0863","0.0","0.305","0.563","94.999","4"
"3tt9i3Hhzq84dPS8H7iSiJ","La Bachata","Manuel Turizo","41","-1","9","CR","2023-10-21","86","False","162637","2000","2023-03-17","0.835","0.679","7","-5.329","0","0.0364","0.583","1.98e-06","0.218","0.85","124.98","4"
"0p0cOpBujR114Wirv5AM7W","Narcotics (with Bryant Myers)","Dei V, Bryant Myers","40","3","10","CR","2023-10-21","81","True","173991","Narcotics (with Bryant Myers)","2023-09-14","0.711","0.718","1","-5.671","1","0.0994","0.379","0.0","0.119","0.689","159.953","4"
"0J9g1MMJDhyvOb3NWckHMm","Chulo pt.2","Bad Gyal, Tokischa, Young Miko","39","0","11","CR","2023-10-21","91","True","219333","Chulo pt.2","2023-06-22","0.852","0.881","5","-2.546","0","0.126","0.0602","6.44e-06","0.0682","0.556","96.984","4"
"0O3U5iwTbiXCREMkvotJuN","EL AMOR DE SU VIDA","Grupo Frontera, Grupo Firme","38","3","12","CR","2023-10-21","89","False","165848","El Comienzo","2023-08-25","0.616","0.834","9","-3.069","1","0.0664","0.06","0.0","0.338","0.746","151.701","4"
"7MVIfkyzuUmQ716j8U7yGR","Rara Vez","Taiu, Milo j","37","0","13","CR","2023-10-21","89","False","128677","Rara Vez","2023-02-08","0.838","0.708","5","-4.668","0","0.166","0.176","0.0","0.343","0.96","119.984","4"
"3mRF0YNsDdFKFnxwg16hSz","VUELVE CANDY B","Bad Bunny","36","-2","14","CR","2023-10-21","85","True","266171","nadie sabe lo que va a pasar mañana","2023-10-13","0.785","0.691","4","-3.119","0","0.0904","0.223","1.74e-06","0.154","0.225","122.92","4"
"5HR7yfhSCeoOHRQN05XnZQ","QUE VUELVAS","Grupo Frontera, Carin Leon","35","3","15","CR","2023-10-21","81","False","169418","El Comienzo","2023-08-25","0.497","0.644","10","-4.309","1","0.0443","0.188","0.0","0.114","0.779","162.542","4"
"5qzLdvRViHUrRNdkpakG7C","BATICANO","Bad Bunny","34","-4","16","CR","2023-10-21","85","True","256000","nadie sabe lo que va a pasar mañana","2023-10-13","0.785","0.6","3","-7.793","0","0.0656","0.455","6.76e-06","0.131","0.431","105.009","4"
"505v13epFXodT9fVAJ6h8k","AMARGURA","KAROL G","33","2","17","CR","2023-10-21","90","True","170480","MAÑANA SERÁ BONITO","2023-02-24","0.92","0.696","6","-3.356","0","0.0742","0.183","0.0","0.149","0.545","106.966","4"
"0rDQZJtSGgsB2rdkObpdFa","VOU 787","Bad Bunny","32","-3","18","CR","2023-10-21","86","True","123643","nadie sabe lo que va a pasar mañana","2023-10-13","0.834","0.555","5","-7.902","0","0.197","0.0488","0.0","0.265","0.563","125.015","4"
"39L3LdlHS3gqB62HPWaJRg","NO ME QUIERO CASAR","Bad Bunny","31","2","19","CR","2023-10-21","86","True","225654","nadie sabe lo que va a pasar mañana","2023-10-13","0.914","0.698","1","-5.228","1","0.115","0.32","8.76e-06","0.083","0.757","99.011","4"
"2HafqoJbgXdtjwCOvNEF14","Si No Estás","iñigo quintero","30","2","20","CR","2023-10-21","96","False","184061","Si No Estás","2022-09-23","0.537","0.421","5","-8.72","1","0.0285","0.827","0.0","0.138","0.524","98.224","4"
"1C7lXfx4Y5maVl4AgUVlHA","ACHO PR","Bad Bunny, Arcángel, De La Ghetto, Ñengo Flow","29","-3","21","CR","2023-10-21","85","True","359647","nadie sabe lo que va a pasar mañana","2023-10-13","0.541","0.796","7","-5.177","1","0.347","0.317","0.0","0.193","0.469","85.205","4"
"6ZprqcYFC6D9eIZaCoqrSn","Gently (feat. Bad Bunny)","Drake, Bad Bunny","28","3","22","CR","2023-10-21","87","True","133694","For All The Dogs","2023-10-06","0.868","0.407","10","-7.735","1","0.295","0.0479","0.000111","0.139","0.255","107.524","4"
"3cDyocF0Ibdfs1SFQk5cLZ","Lollipop","Darell","27","9","23","CR","2023-10-21","86","True","199946","EVERYBODY GO TO THE DISCOTEK","2023-07-28","0.822","0.711","6","-4.943","1","0.0668","0.179","1.46e-05","0.083","0.934","102.984","4"
"54zcJnb3tp9c5OVKREZ1Is","MI EX TENÍA RAZÓN","KAROL G","26","2","24","CR","2023-10-21","89","False","154374","MAÑANA SERÁ BONITO (BICHOTA SEASON)","2023-08-10","0.634","0.725","5","-4.945","0","0.0587","0.0776","0.0","0.211","0.795","159.845","4"
"2yzshFeBIwH8tWIqHEFLeD","un x100to","Grupo Frontera, Bad Bunny","25","2","25","CR","2023-10-21","86","False","194563","El Comienzo","2023-08-25","0.571","0.72","9","-4.089","1","0.0458","0.213","0.0","0.271","0.542","83.827","4"
"6XbtvPmIpyCbjuT0e8cQtp","Columbia","Quevedo","24","1","26","CR","2023-10-21","96","False","186000","Columbia","2023-07-07","0.668","0.712","5","-5.927","1","0.0381","0.369","2.13e-05","0.108","0.264","100.02","4"
"2sTDlCxmuZCTDKKk9f1qus","WHERE SHE GOES","Bad Bunny","23","0","27","CR","2023-10-21","83","True","231704","nadie sabe lo que va a pasar mañana","2023-10-13","0.651","0.799","9","-4.02","0","0.0611","0.143","0.634","0.112","0.223","143.992","4"
"6XSqqQIy7Lm7SnwxS4NrGx","Classy 101","Feid, Young Miko","22","2","28","CR","2023-10-21","93","True","195986","Classy 101","2023-03-31","0.859","0.658","11","-4.79","1","0.159","0.145","0.0","0.12","0.672","100.065","4"
"4Jc7252S1P99DjQ1lNGEOc","CYBERTRUCK","Bad Bunny","21","1","29","CR","2023-10-21","87","True","191959","nadie sabe lo que va a pasar mañana","2023-10-13","0.704","0.905","6","-4.948","0","0.338","0.371","2.09e-06","0.107","0.0991","151.823","4"
"1U3A66OHQyTu4N2QTMsP86","GRACIAS POR NADA","Bad Bunny","20","1","30","CR","2023-10-21","87","True","177450","nadie sabe lo que va a pasar mañana","2023-10-13","0.778","0.555","6","-5.473","0","0.231","0.325","0.0","0.111","0.271","143.916","4"
"23d8v6tU6lR77pFKsApMtF","NADIE SABE","Bad Bunny","19","1","31","CR","2023-10-21","89","True","379058","nadie sabe lo que va a pasar mañana","2023-10-13","0.529","0.711","11","-5.016","0","0.0669","0.572","0.0","0.0799","0.582","170.305","4"
"7ucEkWU0SVy0XFdfXESgfY","LOS PITS","Bad Bunny","18","-1","32","CR","2023-10-21","86","True","250851","nadie sabe lo que va a pasar mañana","2023-10-13","0.751","0.669","7","-5.367","1","0.445","0.442","2.11e-06","0.15","0.69","93.705","4"
"5ixdmTpCmH5diBA1j154wN","UN PREVIEW","Bad Bunny","17","-1","33","CR","2023-10-21","84","True","165582","nadie sabe lo que va a pasar mañana","2023-10-13","0.795","0.815","1","-3.322","1","0.0821","0.0368","3.82e-05","0.227","0.334","94.991","4"
"1ODFVLQszq0hCOdZtqV5wq","MR. OCTOBER","Bad Bunny","16","-1","34","CR","2023-10-21","88","True","189258","nadie sabe lo que va a pasar mañana","2023-10-13","0.805","0.612","8","-5.682","0","0.172","0.188","1.96e-05","0.134","0.425","126.013","4"
"1iLbUmb2b2btyAAcQ68a1p","Milo J: Bzrp Music Sessions, Vol. 57","Bizarrap, Milo j","15","3","35","CR","2023-10-21","88","False","189901","Milo J: Bzrp Music Sessions, Vol. 57","2023-10-03","0.795","0.553","4","-8.496","0","0.244","0.527","2.84e-06","0.112","0.739","124.109","4"
"3NhstUmrlhaN1M6hP8zMbb","BABY NUEVA","Bad Bunny","14","0","36","CR","2023-10-21","88","True","240773","nadie sabe lo que va a pasar mañana","2023-10-13","0.866","0.63","10","-4.816","0","0.0616","0.504","0.000505","0.328","0.359","117.924","4"
"4SW9gHnW8NfKOdqmh0ij45","Fruto","Bizarrap, Milo j","13","6","37","CR","2023-10-21","89","False","132294","en dormir sin Madrid","2023-10-04","0.801","0.517","2","-8.205","0","0.269","0.494","1.45e-06","0.355","0.923","160.254","4"
"4pcafPzLDSqQktqSpxHL3E","THUNDER Y LIGHTNING","Bad Bunny, Eladio Carrion","12","0","38","CR","2023-10-21","86","True","217133","nadie sabe lo que va a pasar mañana","2023-10-13","0.552","0.744","4","-2.656","0","0.124","0.496","0.0","0.112","0.627","156.027","4"
"7ABLbnD53cQK00mhcaOUVG","LALA","Myke Towers","11","2","39","CR","2023-10-21","98","True","197920","LA VIDA ES UNA","2023-03-23","0.708","0.737","1","-4.045","1","0.0436","0.0739","0.00162","0.0955","0.607","91.986","4"
"5RqSsdzTNPX1uzkmlHCFvK","QLONA","KAROL G, Peso Pluma","10","1","40","CR","2023-10-21","94","True","172797","MAÑANA SERÁ BONITO (BICHOTA SEASON)","2023-08-10","0.841","0.738","7","-7.455","0","0.307","0.52","0.0","0.0892","0.484","169.918","4"
"3TYOH7ta0101NYssoH5GlU","MERCEDES CAROTA","Bad Bunny, YOVNGCHIMI","9","0","41","CR","2023-10-21","86","True","202635","nadie sabe lo que va a pasar mañana","2023-10-13","0.822","0.487","1","-5.815","1","0.223","0.385","6.55e-05","0.115","0.193","134.046","4"
"25OeKzcqakFPaJlXHPE5lm","Primera Cita","Carin Leon","8","2","42","CR","2023-10-21","87","False","186455","Colmillo De Leche","2023-05-19","0.535","0.395","10","-7.805","1","0.0634","0.597","6.78e-05","0.0969","0.488","157.795","3"
"1YnChEM51BVZ5dRhbVFEMl","SEDA","Bad Bunny, Bryant Myers","7","0","43","CR","2023-10-21","88","True","190476","nadie sabe lo que va a pasar mañana","2023-10-13","0.706","0.566","6","-6.441","0","0.126","0.268","1.02e-06","0.111","0.23","125.876","4"
"4qSEvFGCpde73gqIuq3sho","HIBIKI","Bad Bunny, Mora","6","0","44","CR","2023-10-21","90","True","208000","nadie sabe lo que va a pasar mañana","2023-10-13","0.801","0.645","6","-5.605","0","0.0706","0.604","0.0","0.118","0.528","119.935","4"
"01ppKlDRCmPpusO3yNrSRY","TELEFONO NUEVO","Bad Bunny, Luar La L","5","-1","45","CR","2023-10-21","88","True","354784","nadie sabe lo que va a pasar mañana","2023-10-13","0.619","0.619","2","-6.238","1","0.491","0.407","0.0","0.0932","0.393","125.752","4"
"4bw8mcDUSRWfQo63ZTYRnU","Según Quién","Maluma, Carin Leon","4","1","46","CR","2023-10-21","87","True","142334","Don Juan","2023-08-25","0.909","0.762","9","-3.974","1","0.0643","0.434","0.0","0.0856","0.843","101.987","3"
"3nNmRE0DxHC6ZaKkrpUumS","FINA","Bad Bunny, Young Miko","3","0","47","CR","2023-10-21","91","True","216327","nadie sabe lo que va a pasar mañana","2023-10-13","0.847","0.724","1","-5.41","1","0.298","0.0869","1.11e-06","0.118","0.396","94.601","4"
"7iQXYTyuG13aoeHxGG28Nh","PERRO NEGRO","Bad Bunny, Feid","2","0","48","CR","2023-10-21","92","True","162767","nadie sabe lo que va a pasar mañana","2023-10-13","0.911","0.778","5","-2.248","1","0.262","0.0887","2.16e-05","0.179","0.345","96.057","4"
"4MjDJD8cW7iVeWInc2Bdyj","MONACO","Bad Bunny","1","0","49","CR","2023-10-21","94","True","267194","nadie sabe lo que va a pasar mañana","2023-10-13","0.787","0.621","4","-5.009","0","0.068","0.15","0.000402","0.58","0.13","139.056","4"
"6uIIdjYTxxpWOyWuVXrKQO","Que Onda","Calle 24, Chino Pacas, Fuerza Regida","50","0","0","CO","2023-10-21","93","True","191466","Que Onda","2023-08-30","0.808","0.944","10","-4.863","0","0.0408","0.183","1.11e-06","0.138","0.937","124.934","3"
"5d5OZU83S7zk9tywpKXU7H","Todos Mienten","Soley, Esteban Rojas, Reboll333, Los Rogelios, ElMalaFama, DFZM, Robin Rouse","49","1","1","CO","2023-10-21","68","True","384000","Todos Mienten","2023-09-14","0.816","0.791","8","-4.053","0","0.248","0.161","0.0","0.0967","0.843","97.501","4"
